season,club_code,week,game_type,depth_team,last_name,first_name,football_name,formation,gsis_id,jersey_number,position,elias_id,depth_position,full_name
2024,NO,19.0,REG,1,Valdes-Scantling,Marquez,Marquez,Offense,00-0034272,10,WR,VAL142116,WR,Marquez Valdes-Scantling
2024,NO,19.0,REG,1,Wilson,Cedrick,Cedrick,Offense,00-0034418,11,WR,WIL656498,WR,Cedrick Wilson
2024,NO,19.0,REG,2,Pettis,Dante,Dante,Offense,00-0034860,17,WR,PET735981,WR,Dante Pettis
2024,NYG,1.0,REG,2,Olszewski,Kaleb,Gunner,Offense,00-0035645,80,WR,OLS746941,WR,Gunner Olszewski
2024,NYG,1.0,REG,1,Olszewski,Kaleb,Gunner,Special Teams,00-0035645,80,WR,OLS746941,PR,Gunner Olszewski
2024,NYG,1.0,REG,1,Olszewski,Kaleb,Gunner,Special Teams,00-0035645,80,WR,OLS746941,KOR,Gunner Olszewski
2024,NYG,1.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,1.0,REG,2,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,1.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,1.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,1.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,1.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,KOR,Darius Slayton
2024,NYG,1.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,KOR,Wan'Dale Robinson
2024,NYG,1.0,REG,1,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,1.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,2.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,2.0,REG,2,Olszewski,Kaleb,Gunner,Offense,00-0035645,80,WR,OLS746941,WR,Gunner Olszewski
2024,NYG,2.0,REG,1,Olszewski,Kaleb,Gunner,Special Teams,00-0035645,80,WR,OLS746941,PR,Gunner Olszewski
2024,NYG,2.0,REG,1,Olszewski,Kaleb,Gunner,Special Teams,00-0035645,80,WR,OLS746941,KOR,Gunner Olszewski
2024,NYG,2.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,2.0,REG,2,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,2.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,2.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,2.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,2.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,KOR,Darius Slayton
2024,NYG,2.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,KOR,Wan'Dale Robinson
2024,NYG,2.0,REG,1,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,3.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,3.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,KOR,Darius Slayton
2024,NYG,3.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,3.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,KOR,Wan'Dale Robinson
2024,NYG,3.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,3.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,3.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,3.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,3.0,REG,1,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,3.0,REG,2,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,4.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,4.0,REG,1,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,4.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,4.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,4.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,KOR,Darius Slayton
2024,NYG,4.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,4.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,KOR,Wan'Dale Robinson
2024,NYG,4.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,4.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,4.0,REG,2,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,5.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,5.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,5.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,KOR,Darius Slayton
2024,NYG,5.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,5.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,5.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,5.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,5.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,5.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,5.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,5.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,"
    ",Wan'Dale Robinson
2024,NYG,6.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,6.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,6.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,6.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,6.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,6.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,KOR,Darius Slayton
2024,NYG,6.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,"
    ",Wan'Dale Robinson
2024,NYG,6.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,6.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,6.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,6.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,7.0,REG,1,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,7.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,7.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,7.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,7.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,"
    ",Wan'Dale Robinson
2024,NYG,7.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,7.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,KOR,Darius Slayton
2024,NYG,7.0,REG,3,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,7.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,7.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,7.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,8.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,8.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,8.0,REG,1,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,8.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,8.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,8.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,8.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,8.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,8.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,8.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,8.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,9.0,REG,1,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,9.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,9.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,9.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,9.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,9.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,9.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,9.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,9.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,9.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,9.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,10.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,10.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,10.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,10.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,10.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,10.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,10.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,10.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,10.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,10.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,10.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,11.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,11.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,11.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,11.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,11.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,11.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,11.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,11.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,11.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,11.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,11.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,12.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,12.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,12.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,12.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,12.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,12.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,12.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,12.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,12.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,12.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,12.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,13.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,13.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,13.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,13.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,13.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,13.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,13.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,13.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,13.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,13.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,13.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,14.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,14.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,14.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,14.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,14.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,14.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,14.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,14.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,14.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,14.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,14.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,15.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,15.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,15.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,15.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,15.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,15.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,15.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,15.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,15.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,15.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,15.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,16.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,16.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,16.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,16.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,16.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,16.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,16.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,16.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,16.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,16.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,16.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,17.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,17.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,17.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,17.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,17.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,17.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,17.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,17.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,17.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,17.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,17.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,18.0,REG,1,Nabers,Malik,Malik,Offense,00-0039337,1,WR,NAB400459,WR,Malik Nabers
2024,NYG,18.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,18.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
2024,NYG,18.0,REG,1,Slayton,Darius,Darius,Offense,00-0035535,86,WR,SLA500077,WR,Darius Slayton
2024,NYG,18.0,REG,1,Robinson,Charles,Wan'Dale,Offense,00-0038117,17,WR,ROB717726,WR,Wan'Dale Robinson
2024,NYG,18.0,REG,1,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,PR,Ihmir Smith-Marsette
2024,NYG,18.0,REG,2,Smith-Marsette,Ihmir,Ihmir,Special Teams,00-0036635,87,WR,SMI829563,KOR,Ihmir Smith-Marsette
2024,NYG,18.0,REG,3,Smith-Marsette,Ihmir,Ihmir,Offense,00-0036635,87,WR,SMI829563,WR,Ihmir Smith-Marsette
2024,NYG,18.0,REG,2,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,PR,Darius Slayton
2024,NYG,18.0,REG,3,Robinson,Charles,Wan'Dale,Special Teams,00-0038117,17,WR,ROB717726,PR,Wan'Dale Robinson
2024,NYG,18.0,REG,3,Slayton,Darius,Darius,Special Teams,00-0035535,86,WR,SLA500077,"
    ",Darius Slayton
2024,NYG,19.0,REG,2,Hyatt,Jalin,Jalin,Offense,00-0038938,13,WR,HYA420916,WR,Jalin Hyatt
2024,NYG,19.0,REG,2,Ford-Wheaton,Bryce,Bryce,Offense,00-0038477,88,WR,FOR389868,WR,Bryce Ford-Wheaton
